task_id,capability_number,statement_zh,statement_en,source_id,source_locator_zh,source_locator_en
hsk26-task5-24,2,能较流畅地介绍一些常见的中国民间俗语、成语、名言名句、语言现象。,"Can fairly fluently introduce some common Chinese folk sayings, idioms, famous quotations, and language phenomena.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:864,reference/HSK_SYLLABUS_EN.md:866
hsk26-task5-24,3,能看懂介绍、解读某些常见的中国民间俗语、成语、名言名句、语言现象的一般性文章。,"Can understand general articles that introduce and interpret some common Chinese folk sayings, idioms, famous quotations, and language phenomena.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:865,reference/HSK_SYLLABUS_EN.md:867
hsk26-task5-24,4,能写出短文介绍自己了解的某个俗语或成语，或自己对中国语言文字特点的理解。,"Can write a short text introducing a saying or idiom one knows, or one’s understanding of features of the Chinese language and writing system.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:866,reference/HSK_SYLLABUS_EN.md:868
hsk26-task5-25,1,能在文化体验活动、文化类课程、讲座等场景中听懂中国朋友、老师、演讲者等介绍的关于中国民俗传统、人文景观的主要内容。如地方饮食、地域饮食差异；端午节、重阳节等传统节日与习俗；民间传说；古代人的日常生活；名胜古迹等。,"Can understand the main content introduced by Chinese friends, teachers, speakers, and others in cultural-experience activities, cultural courses, lectures, and similar settings about Chinese folk traditions and cultural landscapes, such as 地方饮食、地域饮食差异；端午节、重阳节等传统节日与习俗；民间传说；古代人的日常生活；名胜古迹等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:870,reference/HSK_SYLLABUS_EN.md:872
hsk26-task5-25,2,能较流畅地介绍有关上述中国古代民俗传统的一些主要内容，能与他人交流自己的理解和感受。,"Can fairly fluently introduce some main content about the above ancient Chinese folk traditions, and can exchange one’s understanding and feelings with others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:871,reference/HSK_SYLLABUS_EN.md:873
hsk26-task5-25,3,能看懂介绍上述中国古代传统民俗文化的一般性文章的主要内容。,Can understand the main content of general articles introducing the above ancient Chinese traditional folk culture.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:872,reference/HSK_SYLLABUS_EN.md:874
hsk26-task5-26,1,能在文化体验活动、文化类课程、讲座等场景中听懂中国朋友、老师、演讲者等介绍的关于中国传统思想与艺术的主要内容。如广为流传的古人的思想、名言、著作等，书法、国画、民乐、曲艺、武术、手工艺等传统艺术。,"Can understand the main content introduced by Chinese friends, teachers, speakers, and others in cultural-experience activities, cultural courses, lectures, and similar settings about Chinese traditional thought and art, such as 广为流传的古人的思想、名言、著作等，书法、国画、民乐、曲艺、武术、手工艺等传统艺术.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:876,reference/HSK_SYLLABUS_EN.md:878
hsk26-task5-26,2,能较流畅地介绍有关上述中国传统思想与艺术的一些主要内容，与人交流自己的理解和感受。,"Can fairly fluently introduce some main content of the above Chinese traditional thought and art, and exchange one’s understanding and feelings with others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:877,reference/HSK_SYLLABUS_EN.md:879
hsk26-task5-26,3,能看懂介绍上述中国传统思想、艺术的一般性文章的主要内容。,Can understand the main content of general articles introducing the above Chinese traditional thought and art.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:878,reference/HSK_SYLLABUS_EN.md:880
hsk26-task5-27,1,能在文化类课程、讲座、日常交谈等场景中听懂中国朋友、老师、演讲者等介绍的有关中国历史人物、历史事件的主要内容。如历史事件的起因、经过、结果；历史人物背景、故事、地位等。,"Can understand the main content introduced by Chinese friends, teachers, speakers, and others in cultural courses, lectures, everyday conversation, and similar settings about Chinese historical figures and events, such as 历史事件的起因、经过、结果；历史人物背景、故事、地位等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:882,reference/HSK_SYLLABUS_EN.md:884
hsk26-task5-27,2,能较流畅地讲述一些中国古代历史人物、历史事件，能与他人交流自己的理解和感受。如唐朝、宋朝的主要历史内容，万里长城的修建等。,"Can fairly fluently recount some ancient Chinese historical figures and events, and exchange one’s understanding and feelings with others, such as 唐朝、宋朝的主要历史内容，万里长城的修建等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:883,reference/HSK_SYLLABUS_EN.md:885
hsk26-task5-27,3,能看懂介绍中国历史人物、历史事件一般性文章的主要内容。,Can understand the main content of general articles introducing Chinese historical figures and events.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:884,reference/HSK_SYLLABUS_EN.md:886
hsk26-task5-28,1,能在文化类课程、讲座、日常交谈等场景中听懂中国朋友、老师、演讲者等介绍的有关中国古代科技成就、古代科学观念、古代科学家事迹的主要内容。如中医成就、科技成就、农业成就；传统健康观念；古代科学家的成就、后世影响等。,"Can understand the main content introduced by Chinese friends, teachers, speakers, and others in cultural courses, lectures, everyday conversation, and similar settings about ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists, such as 中医成就、科技成就、农业成就；传统健康观念；古代科学家的成就、后世影响等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:888,reference/HSK_SYLLABUS_EN.md:890
hsk26-task5-28,2,能较流畅地讲述一些中国古代科技成就、古代科学观念、古代科学家事迹的内容，能与他人交流自己的理解和感受。,"Can fairly fluently recount the content of some ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists, and exchange one’s understanding and feelings with others.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:889,reference/HSK_SYLLABUS_EN.md:891
hsk26-task5-28,3,能看懂介绍中国古代科技成就、古代科学观念、古代科学家事迹的一般性文章的主要内容。,"Can understand the main content of general articles introducing ancient Chinese technological achievements, ancient scientific concepts, and deeds of ancient scientists.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:890,reference/HSK_SYLLABUS_EN.md:892
hsk26-task6-01,1,能听懂日常生活中他人关于业务办理、困难求助等复杂情况的问询和介绍。如办理市政业务、代理业务、交通违规、财务手续等业务时工作人员的话语；需要经济补偿、残疾救助、遇险受灾救助等帮助时相关人员的话语。,"Can understand questions and introductions by others in daily life about complex service handling and seeking help with difficulties, such as 办理市政业务、代理业务、交通违规、财务手续等业务时工作人员的话语；需要经济补偿、残疾救助、遇险受灾救助等帮助时相关人员的话语.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:896,reference/HSK_SYLLABUS_EN.md:898
hsk26-task6-01,2,能在遇到上述有关业务处理、困难求助情况时，流畅地说明自己的情况，进行问询，表达求助、办事的意愿，协商解决。,"When encountering the above situations involving service handling or seeking help, can fluently explain one’s own situation, ask questions, express the intention to seek help or handle an affair, and negotiate a solution.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:897,reference/HSK_SYLLABUS_EN.md:899
hsk26-task6-01,3,能流畅地讲述上述日常生活有关业务办理、困难求助的经历。,Can fluently recount experiences in daily life involving the above service handling and seeking help.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:898,reference/HSK_SYLLABUS_EN.md:900
hsk26-task6-01,4,能看懂有关上述业务处理、困难求助经历的文章，或办事过程中的一些规定、文件等。如交通违规通知、经济补偿申请等。,"Can understand articles about the above experiences of service handling and seeking help, or some regulations and documents in the handling process, such as 交通违规通知、经济补偿申请等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:899,reference/HSK_SYLLABUS_EN.md:901
hsk26-task6-01,5,能写文章讲述自己的上述经历，或表达自己的看法等。,"Can write an article recounting the above experiences, or expressing one’s own views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:900,reference/HSK_SYLLABUS_EN.md:902
hsk26-task6-02,1,能听懂日常交谈中他人关于餐饮体验、食品安全等复杂情况的介绍。如有关就餐环境、餐饮服务、吃法、做法、用具、食物等综合评价等方面的餐饮体验情况；与食品安全相关的食品营养成分、食品储存、食品安全建议等。,Can understand introductions in everyday conversation by others about complex situations such as 有关就餐环境、餐饮服务、吃法、做法、用具、食物等综合评价等方面的餐饮体验情况；与食品安全相关的食品营养成分、食品储存、食品安全建议等.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:904,reference/HSK_SYLLABUS_EN.md:906
hsk26-task6-02,2,能流畅地与他人就上述饮食话题进行交流，讲述自己的经历、感受和看法。,"Can fluently communicate with others about the above food and dining topics, recounting one’s own experiences, feelings, and views.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:905,reference/HSK_SYLLABUS_EN.md:907
hsk26-task6-02,3,能看懂关于上述饮食话题的介绍类文章。,Can understand introductory articles about the above food and dining topics.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:906,reference/HSK_SYLLABUS_EN.md:908
hsk26-task6-02,4,能写文章介绍自己有关上述饮食话题的经历、感受。如一道菜品的制作过程，一次难忘的就餐经历等。,"Can write an article introducing one’s own experiences and feelings about the above food and dining topics, such as 一道菜品的制作过程，一次难忘的就餐经历等.",hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:907,reference/HSK_SYLLABUS_EN.md:909
hsk26-task6-03,1,能听懂日常交谈中他人关于出行体验、出行攻略等复杂情况的介绍。如行程经过、沿途风光、旅行感悟；涉及野外生存、意外处理、出行注意事项等内容的出行攻略。,Can understand introductions in everyday conversation by others about complex situations such as 行程经过、沿途风光、旅行感悟；涉及野外生存、意外处理、出行注意事项等内容的出行攻略.,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:911,reference/HSK_SYLLABUS_EN.md:913
